date,EUR,ARS,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,DZD,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,LTL,MAD,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,USD,ZAR
2016-12-16,1.0,16.7285,1.4239,1.9558,3.5081,1.396,1.0751,7.2635,27.021,7.434,116.2515,0.8389,8.1032,7.536,312.45,13977.82,4.0425,70.7765,,123.38,1239.53,,10.6026,21.2528,4.6715,9.0623,1.4892,52.193,4.42,4.5165,64.3017,9.789,1.5065,37.413,3.6601,33.3522,1.0439,14.5876
2016-12-19,1.0,16.5918,1.4351,1.9558,3.5191,1.3947,1.0709,7.2467,27.021,7.4343,115.8996,0.8414,8.0946,7.535,311.79,13963.3,4.0309,70.7225,,122.19,1238.96,,10.5965,21.2881,4.667,9.0485,1.5023,52.165,4.411,4.5179,64.5075,9.78,1.5103,37.399,3.6532,33.3572,1.0422,14.669
2016-12-20,1.0,16.4166,1.432,1.9558,3.4801,1.3896,1.0687,7.2104,27.021,7.4343,115.3938,0.83978,8.0494,7.532,310.98,13959.27,4.0024,70.5475,,122.43,1238.45,,10.5997,21.115,4.6426,9.0343,1.5029,51.849,4.4095,4.5213,63.8664,9.7265,1.5002,37.341,3.6471,33.2483,1.0364,14.5806
2016-12-21,1.0,16.5433,1.4342,1.9558,3.4729,1.3932,1.0689,7.2369,27.021,7.4342,115.895,0.8424,8.0887,7.5303,310.28,14000.6,3.9925,70.738,,122.31,1243.87,,10.6054,21.3048,4.6681,9.026,1.5052,52.002,4.4082,4.5194,63.6682,9.6385,1.5036,37.51,3.6607,33.3634,1.0421,14.5366
2016-12-22,1.0,16.5015,1.447,1.9558,3.4761,1.4066,1.0706,7.256,27.021,7.4342,115.9253,0.84645,8.1083,7.535,310.22,14070.92,3.9906,71.0005,,122.86,1257.21,,10.6045,21.6087,4.6768,9.0975,1.5111,52.238,4.4096,4.5266,63.7526,9.6008,1.5136,37.622,3.6682,33.5635,1.0444,14.6811
2016-12-23,1.0,16.4263,1.4566,1.9558,3.4146,1.4117,1.0711,7.2555,27.023,7.4342,115.8843,0.85278,8.1069,7.538,309.68,14034.13,3.995,70.8275,,122.6,1257.59,,10.608,21.615,4.6735,9.0928,1.5195,52.002,4.4098,4.5318,64.0085,9.646,1.5114,37.564,3.6674,33.599,1.0446,14.6353
2016-12-27,1.0,16.1955,1.4532,1.9558,3.4256,1.4136,1.0754,7.2619,27.021,7.4352,116.0478,0.853,8.1043,7.5565,309.13,14046.52,4.0261,71.043,,122.61,1260.98,,10.633,21.5344,4.6785,9.1078,1.5168,51.959,4.409,4.5313,63.4525,9.6588,1.513,37.612,3.6777,33.7453,1.0445,14.5792
2016-12-28,1.0,16.1736,1.4492,1.9558,3.4026,1.4119,1.0714,7.2384,27.042,7.4351,115.3528,0.85128,8.0694,7.5545,309.03,13981.54,4.0075,70.9685,,122.39,1261.97,,10.589,21.57,4.6633,9.0777,1.505,51.845,4.4028,4.5415,62.9938,9.5783,1.5107,37.475,3.6882,33.6681,1.0401,14.4535
2016-12-29,1.0,16.4373,1.4505,1.9558,3.4123,1.4154,1.0714,7.2706,27.021,7.4338,115.7611,0.853,8.1076,7.5593,310.09,14072.35,4.0226,71.095,,122.04,1264.25,,10.611,21.6329,4.6876,9.0758,1.504,51.912,4.4141,4.5375,63.2555,9.5585,1.5156,37.568,3.6926,33.7794,1.0453,14.2922
2016-12-30,1.0,16.7918,1.4596,1.9558,3.4305,1.4188,1.0739,7.3202,27.021,7.4344,116.2567,0.85618,8.1751,7.5597,309.83,14173.43,4.0477,71.5935,,123.4,1269.36,,10.6586,21.7719,4.7287,9.0863,1.5158,52.268,4.4103,4.539,64.3,9.5525,1.5234,37.726,3.7072,34.1766,1.0541,14.457
2017-01-02,1.0,16.6059,1.4574,1.9558,3.4265,1.407,1.0711,7.269,27.021,7.4349,115.7057,0.8514,8.118,7.5548,309.45,14157.05,4.0322,71.308,,122.92,1263.85,,10.613,21.7063,4.6946,9.0543,1.5103,51.777,4.4123,4.539,64.1073,9.5438,1.5181,37.486,3.7084,33.9089,1.0465,14.367
2017-01-03,1.0,16.5589,1.4387,1.9558,3.3916,1.3962,1.0702,7.2285,27.02,7.4341,115.0552,0.84565,8.0554,7.5655,308.94,13998.46,4.0155,71.001,,122.75,1253.43,,10.58,21.4935,4.6655,9.0013,1.5016,51.765,4.3934,4.5228,62.9125,9.5348,1.5061,37.287,3.7261,33.6113,1.0385,14.284
2017-01-04,1.0,16.6888,1.4373,1.9558,3.3784,1.3894,1.0707,7.2382,27.021,7.4343,115.5994,0.84945,8.0948,7.5738,308.35,13969.26,4.0252,71.039,,122.64,1251.9,,10.6015,22.0709,4.694,8.9905,1.5024,51.811,4.3778,4.5086,63.4078,9.5238,1.5047,37.375,3.7387,33.5466,1.0437,14.2409
2017-01-05,1.0,16.8541,1.4401,1.9558,3.3742,1.3966,1.0704,7.2311,27.021,7.4341,116.02,0.8544,8.1431,7.577,308.28,14029.62,4.0476,71.3394,,122.38,1250.78,,10.628,22.3446,4.7097,9.0215,1.5087,51.993,4.368,4.5065,62.4526,9.5341,1.5076,37.599,3.802,33.5817,1.0501,14.3244
2017-01-06,1.0,16.8524,1.4433,1.9558,3.3905,1.4039,1.0725,7.3253,27.021,7.4343,116.4975,0.85648,8.2121,7.578,307.24,14152.2,4.0618,71.9945,,122.83,1261.36,,10.665,22.529,4.7359,8.9868,1.5073,52.257,4.3552,4.5013,62.7475,9.5515,1.5169,37.76,3.8305,33.7694,1.0589,14.4179
2017-01-09,1.0,16.6258,1.4357,1.9558,3.378,1.3954,1.0721,7.2958,27.021,7.4339,116.0667,0.8666,8.1562,7.5701,308.21,14033.73,4.048,71.6875,,122.66,1266.33,,10.6494,22.394,4.708,9.0193,1.5067,52.188,4.3777,4.5016,62.8383,9.5533,1.5135,37.574,3.921,33.6934,1.0516,14.4127
2017-01-10,1.0,16.7725,1.44,1.9558,3.3743,1.3992,1.0737,7.3176,27.021,7.4339,116.5113,0.8694,8.1947,7.5645,308.7,14043.54,4.0624,72.0855,,122.84,1269.08,,10.654,22.6397,4.7282,9.075,1.5165,52.384,4.3721,4.4958,63.5057,9.5595,1.5193,37.64,3.9912,33.8028,1.0567,14.4773
2017-01-11,1.0,16.6315,1.4241,1.9558,3.3786,1.3919,1.0721,7.2826,27.021,7.4338,116.0232,0.86725,8.1452,7.5562,309.45,13999.45,4.0482,71.8315,,122.14,1260.59,,10.6276,22.9635,4.6964,9.0633,1.5027,52.18,4.3703,4.496,63.3625,9.5695,1.5112,37.375,4.0747,33.5487,1.0503,14.4742
2017-01-12,1.0,16.9049,1.4205,1.9558,3.3718,1.3944,1.0742,7.3621,27.021,7.4342,117.1478,0.86843,8.2816,7.5365,307.15,14150.74,4.0804,72.5955,,121.69,1255.4,,10.699,23.07,4.7607,9.0625,1.498,52.939,4.3765,4.4913,63.3302,9.509,1.5191,37.74,4.0319,33.6196,1.0679,14.3476
2017-01-13,1.0,16.8604,1.4225,1.9558,3.4097,1.401,1.0728,7.3564,27.021,7.435,116.9874,0.87548,8.2672,7.527,307.5,14212.71,4.0671,72.6685,,121.91,1251.45,,10.6914,23.086,4.7569,9.058,1.4952,52.962,4.3739,4.4922,63.2685,9.4875,1.5206,37.74,4.0387,33.6035,1.0661,14.4082
2017-01-16,1.0,16.7968,1.4172,1.9558,3.413,1.3927,1.0709,7.3107,27.021,7.4361,116.5568,0.87808,8.2159,7.5318,307.38,14160.47,4.0549,72.167,,120.91,1253.65,,10.6807,22.878,4.7313,9.0558,1.4916,52.926,4.3729,4.5023,63.1692,9.483,1.5144,37.524,4.0056,33.5459,1.0594,14.4212
2017-01-17,1.0,16.9475,1.4162,1.9558,3.4305,1.3953,1.0712,7.3235,27.021,7.4364,116.9649,0.8679,8.286,7.5325,307.79,14240.74,4.0812,72.6335,,121.1,1248.81,,10.7005,23.055,4.7677,9.036,1.4877,53.234,4.3693,4.501,63.2426,9.5033,1.5168,37.731,4.056,33.5836,1.0684,14.3969
2017-01-18,1.0,16.9824,1.4128,1.9558,3.4367,1.3986,1.0706,7.2931,27.021,7.4361,116.9633,0.86833,8.2716,7.5275,307.92,14228.44,4.0669,72.6365,,121.05,1249.39,,10.6935,23.1335,4.75,9.033,1.4838,53.222,4.3673,4.4928,63.248,9.5328,1.5176,37.655,4.0371,33.6503,1.0664,14.4632
2017-01-19,1.0,17.0528,1.4113,1.9558,3.4223,1.4169,1.0729,7.3241,27.021,7.436,117.049,0.86555,8.2762,7.521,308.4,14266.32,4.0669,72.6875,,122.23,1255.9,,10.6945,23.4441,4.7462,9.0193,1.4857,53.405,4.3728,4.4928,63.5802,9.5478,1.5216,37.759,4.0747,33.7151,1.0668,14.5056
2017-01-20,1.0,16.873,1.4115,1.9558,3.3977,1.4217,1.0727,7.3125,27.021,7.4359,116.7968,0.86595,8.2487,7.5165,309.09,14257.51,4.05,72.4825,,122.47,1250.66,,10.6805,23.37,4.7285,8.999,1.4891,53.216,4.3699,4.494,63.6075,9.5073,1.5198,37.68,4.0665,33.6163,1.0632,14.485
2017-01-23,1.0,17.0369,1.4157,1.9558,3.3873,1.4266,1.0727,7.3436,27.027,7.4362,117.2829,0.86148,8.3124,7.5058,309.82,14319.05,4.0714,73.033,,121.72,1251.67,,10.7441,22.9436,4.7553,8.994,1.4893,53.514,4.3719,4.4978,63.7875,9.5113,1.5229,37.824,4.0574,33.6762,1.0715,14.5258
2017-01-24,1.0,17.1431,1.4198,1.9558,3.4,1.4267,1.0738,7.3721,27.021,7.4361,117.5278,0.8635,8.3377,7.5045,310.27,14318.83,4.0711,73.189,,121.85,1252.27,,10.7268,22.8856,4.7667,8.9578,1.4852,53.51,4.3725,4.5015,63.6559,9.4985,1.5246,37.844,4.0465,33.7079,1.0748,14.3643
2017-01-25,1.0,17.1082,1.4213,1.9558,3.4057,1.407,1.0732,7.3935,27.022,7.4366,117.4457,0.85323,8.3343,7.4978,309.72,14319.89,4.0662,73.1385,,121.79,1251.45,,10.725,23.0674,4.7608,8.9453,1.4789,53.326,4.3641,4.4986,63.6282,9.4833,1.5238,37.848,4.1082,33.6331,1.0743,14.2587
2017-01-26,1.0,17.0558,1.4205,1.9558,3.4093,1.4048,1.0693,7.3634,27.021,7.4367,117.1682,0.85143,8.3006,7.48,310.98,14315.67,4.0527,72.957,,122.4,1248.14,,10.7075,22.476,4.739,8.9215,1.4793,53.373,4.3435,4.4943,64.7269,9.466,1.5228,37.776,4.1361,33.5585,1.07,14.3102
2017-01-27,1.0,16.9988,1.4169,1.9558,3.3834,1.4012,1.0689,7.3654,27.021,7.4369,117.0654,0.8517,8.2873,7.4818,311.63,14276.89,4.0453,72.703,,123.01,1253.96,,10.7,22.5452,4.7333,8.919,1.4726,53.221,4.34,4.5058,64.1625,9.4528,1.525,37.683,4.1416,33.6682,1.0681,14.4471
2017-01-30,1.0,16.8858,1.4109,1.9558,3.3318,1.3983,1.0669,7.3103,27.022,7.4375,116.7217,0.84935,8.2476,7.4773,310.8,14173.38,4.0228,72.2315,,121.76,1252.27,,10.6791,22.085,4.7094,8.8758,1.4668,52.899,4.331,4.5008,63.7792,9.439,1.5177,37.492,4.0561,33.5425,1.063,14.451
2017-01-31,1.0,17.1139,1.4198,1.9558,3.3535,1.4056,1.0668,7.397,27.021,7.4373,117.543,0.86105,8.3436,7.479,310.64,14363.56,4.0575,72.8005,,121.94,1244.76,,10.7595,22.2855,4.7608,8.888,1.4709,53.489,4.3239,4.503,64.4302,9.4505,1.5201,37.793,4.0632,33.5933,1.0755,14.444
2017-02-01,1.0,17.1545,1.4225,1.9558,3.3918,1.4097,1.068,7.427,27.021,7.437,118.0262,0.85418,8.372,7.4645,309.78,14424.0,4.0662,72.754,,122.25,1247.86,,10.7702,22.3405,4.7782,8.883,1.4817,53.713,4.3186,4.5478,64.8674,9.4253,1.524,37.894,4.0581,33.6216,1.079,14.4837
